"Table 6. Protein intake in grams by sex, age, and income level: United States, 1988–94",,,,
"BOTH SEXES",,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",29105,79,0.7,70
"Under 6 years",6871,50,0.5,47
"6–11 years",3134,70,1.1,66
"12–19 years",3121,84,1.8,75
"20–59 years",10940,87,1.1,78
"60 years and over",5039,68,0.8,62
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",10696,75,0.9,65
"Under 6 years",3145,52,0.9,49
"6–11 years",1446,72,1.4,65
"12–19 years",1345,80,1.9,72
"20–59 years",3329,85,1.9,75
"60 years and over",1431,60,1.7,54
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",15771,80,0.9,72
"Under 6 years",3128,49,0.6,46
"6–11 years",1439,70,1.5,67
"12–19 years",1470,85,2.3,75
"20–59 years",6710,87,1.2,79
"60 years and over",3024,70,0.8,64
,,,,
"MALES ------------------------------------------",,,,
,,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",13923,93,1,85
"Under 6 years",3410,52,0.6,49
"6–11 years",1581,75,1.9,71
"12–19 years",1462,101,2.1,90
"20–59 years",5019,105,1.5,96
"60 years and over",2451,79,1,74
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",4929,89,1.6,77
"Under 6 years",1564,54,0.9,51
"6–11 years",713,78,2.5,71
"12–19 years",634,92,2.5,84
"20–59 years",1390,108,3,96
"60 years and over",628,69,2.1,64
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",7770,95,1.1,87
"Under 6 years",1548,51,0.8,48
"6–11 years",746,74,2.1,71
"12–19 years",674,105,2.9,96
"20–59 years",3226,105,1.5,97
"60 years and over",1576,82,1.3,76
,,,,
"FEMALES --------------------------------------------",,,,
,,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",15182,65,0.5,60
"Under 6 years",3461,48,0.7,45
"6–11 years",1553,65,1.2,62
"12–19 years",1659,66,1.6,62
"20–59 years",5921,69,0.9,64
"60 years and over",2588,59,0.8,55
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",5767,64,0.8,58
"Under 6 years",1581,50,1.4,47
"6–11 years",733,66,1.4,61
"12–19 years",711,70,2.6,65
"20–59 years",1939,68,1.8,61
"60 years and over",803,55,2,51
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",8001,65,0.7,61
"Under 6 years",1580,47,0.8,44
"6–11 years",693,64,1.7,61
"12–19 years",796,64,1.6,60
"20–59 years",3484,69,1.1,66
"60 years and over",1448,60,0.9,57
