"Table 16. Polyunsaturated fat intake in grams by sex, age, and income level: United States, 1988–94",,,,
"BOTH SEXES",,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",29105,17,0.2,14
"Under 6 years",6871,10,0.2,8
"6–11 years",3134,14,0.4,12
"12–19 years",3121,19,0.5,15
"20–59 years",10940,19,0.3,16
"60 years and over",5039,13,0.2,11
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",10696,15,0.3,12
"Under 6 years",3145,10,0.3,9
"6–11 years",1446,14,0.5,12
"12–19 years",1345,18,0.7,15
"20–59 years",3329,18,0.5,14
"60 years and over",1431,11,0.4,9
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",15771,17,0.3,14
"Under 6 years",3128,9,0.2,8
"6–11 years",1439,14,0.4,12
"12–19 years",1470,19,0.7,15
"20–59 years",6710,19,0.4,16
"60 years and over",3024,14,0.2,12
,,,,
"MALES ---------------------------------------",,,,
,,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",13923,20,0.4,16
"Under 6 years",3410,10,0.3,9
"6–11 years",1581,15,0.7,12
"12–19 years",1462,21,0.8,17
"20–59 years",5019,22,0.5,19
"60 years and over",2451,16,0.2,13
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",4929,18,0.4,14
"Under 6 years",1564,11,0.5,10
"6–11 years",713,16,1.1,13
"12–19 years",634,20,0.9,17
"20–59 years",1390,21,0.7,17
"60 years and over",628,13,0.7,10
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",7770,20,0.4,16
"Under 6 years",1548,10,0.3,9
"6–11 years",746,15,0.8,12
"12–19 years",674,21,1,17
"20–59 years",3226,23,0.5,19
"60 years and over",1576,16,0.3,14
,,,,
"FEMALES ---------------------------------------------------------------",,,,
,,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",15182,14,0.2,12
"Under 6 years",3461,9,0.1,8
"6–11 years",1553,13,0.4,11
"12–19 years",1659,16,0.6,13
"20–59 years",5921,16,0.3,13
"60 years and over",2588,12,0.2,10
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",5767,14,0.3,11
"Under 6 years",1581,10,0.3,9
"6–11 years",733,12,0.6,10
"12–19 years",711,17,1,13
"20–59 years",1939,15,0.4,13
"60 years and over",803,10,0.4,8
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",8001,15,0.3,12
"Under 6 years",1580,9,0.2,8
"6–11 years",693,13,0.5,11
"12–19 years",796,16,0.7,13
"20–59 years",3484,16,0.3,13
"60 years and over",1448,12,0.3,10
