"Table 58. Magnesium intake in milligrams by sex, age, and income level: United States, 1988–94",,,,
"BOTH SEXES",,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",29105,285,2.2,255
"Under 6 years",6871,190,2,180
"6–11 years",3134,242,4.2,226
"12–19 years",3121,274,5.9,244
"20–59 years",10940,311,3,279
"60 years and over",5039,280,2.9,258
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",10696,259,3.2,227
"Under 6 years",3145,191,3.5,179
"6–11 years",1446,248,5.9,232
"12–19 years",1345,258,7.4,235
"20–59 years",3329,293,5.6,252
"60 years and over",1431,231,5.6,210
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",15771,294,2.7,264
"Under 6 years",3128,191,2.5,183
"6–11 years",1439,241,4.8,223
"12–19 years",1470,279,7.3,245
"20–59 years",6710,316,3.3,287
"60 years and over",3024,293,3.1,271
,,,,
"MALES ----------------------------------------------",,,,
,,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",13923,330,2.7,298
"Under 6 years",3410,198,2.6,190
"6–11 years",1581,259,7,247
"12–19 years",1462,318,6.8,287
"20–59 years",5019,368,3.5,341
"60 years and over",2451,321,4.7,293
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",4929,298,5.4,263
"Under 6 years",1564,198,4.2,187
"6–11 years",713,262,9.3,250
"12–19 years",634,283,8,255
"20–59 years",1390,361,9.8,318
"60 years and over",628,258,8.7,231
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",7770,339,3.3,310
"Under 6 years",1548,200,3.2,191
"6–11 years",746,261,7.8,248
"12–19 years",674,331,8.7,299
"20–59 years",3226,370,3.8,345
"60 years and over",1576,331,5.1,305
,,,,
"FEMALES ---------------------------------------",,,,
,,,,
"Total : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",15182,244,2.4,223
"Under 6 years",3461,182,2.5,170
"6–11 years",1553,225,5.4,208
"12–19 years",1659,229,6.8,207
"20–59 years",5921,256,3.5,235
"60 years and over",2588,250,3.2,234
,,,,
"Poverty income ratio ≤ 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",5767,229,3.7,207
"Under 6 years",1581,182,5.2,165
"6–11 years",733,236,8.3,214
"12–19 years",711,236,10.8,212
"20–59 years",1939,241,6.4,212
"60 years and over",803,218,6.2,200
,,,,
"Poverty income ratio > 1.300 : Sample size",,,,
,,,,
Age,"Sample size",Mean,"Standard error of the mean",Median
"All ages",8001,249,2.8,229
"Under 6 years",1580,182,2.8,174
"6–11 years",693,219,5.9,204
"12–19 years",796,225,7.5,204
"20–59 years",3484,261,3.9,241
"60 years and over",1448,260,3.5,243
